id,name,bugs,cyclomatic
7537,org.apache.hadoop.security.token.DtFileOperations.doFormattedWrite(),0,2
7538,org.apache.hadoop.security.token.DtFileOperations.getTokenFile(),0,7
7539,org.apache.hadoop.security.token.DtFileOperations.printCredentials(),0,6
7540,org.apache.hadoop.security.token.DtFileOperations.printTokenFile(),0,1
7541,org.apache.hadoop.security.token.DtFileOperations.removeTokenFromFile(),0,4
7542,org.apache.hadoop.security.token.DtFileOperations.renewTokenFile(),0,3
7543,org.apache.hadoop.security.token.Token.copyToken(),0,1
7544,org.apache.hadoop.security.token.Token.toTokenProto(),0,1
7545,org.apache.hadoop.tools.CommandShell.SubCommand.execute(),0,0
7546,org.apache.hadoop.tools.CommandShell.SubCommand.getUsage(),0,0
7547,org.apache.hadoop.tools.CommandShell.SubCommand.validate(),0,1
7548,org.apache.hadoop.security.token.DtUtilShell.getCommandUsage(),0,1
7549,org.apache.hadoop.security.token.DtUtilShell.init(),0,21
7550,org.apache.hadoop.security.token.DtUtilShell.main(),0,1
7551,org.apache.hadoop.tools.CommandShell.getCommandUsage(),0,0
7552,org.apache.hadoop.tools.CommandShell.getErr(),0,1
7553,org.apache.hadoop.tools.CommandShell.getOut(),0,1
7554,org.apache.hadoop.tools.CommandShell.init(),0,0
7555,org.apache.hadoop.tools.CommandShell.run(),0,4
7556,org.apache.hadoop.tools.CommandShell.setErr(),0,1
7557,org.apache.hadoop.tools.CommandShell.setOut(),0,1
7558,org.apache.hadoop.tools.CommandShell.setSubCommand(),0,1
7559,org.apache.hadoop.fs.AbstractFileSystem.unsetStoragePolicy(),0,1
7560,org.apache.hadoop.fs.FileContext.unsetStoragePolicy(),0,1
7561,org.apache.hadoop.fs.FilterFs.unsetStoragePolicy(),0,1
7562,org.apache.hadoop.fs.viewfs.ChRootedFs.unsetStoragePolicy(),0,1
7563,org.apache.hadoop.fs.viewfs.ViewFs.unsetStoragePolicy(),0,1
7564,org.apache.hadoop.fs.ChecksumFileSystem.modifyAclEntries(),0,1
7565,org.apache.hadoop.fs.ChecksumFileSystem.removeAcl(),0,1
7566,org.apache.hadoop.fs.ChecksumFileSystem.removeAclEntries(),0,1
7567,org.apache.hadoop.fs.ChecksumFileSystem.removeDefaultAcl(),0,1
7568,org.apache.hadoop.fs.ChecksumFileSystem.setAcl(),0,1
7569,org.apache.hadoop.fs.ChecksumFileSystem.setOwner(),0,1
7570,org.apache.hadoop.fs.ChecksumFileSystem.setPermission(),0,1
7571,org.apache.hadoop.fs.ChecksumFileSystem.FsOperation.apply(),0,0
7572,org.apache.hadoop.fs.ChecksumFileSystem.FsOperation.run(),0,3
7573,org.apache.hadoop.ipc.Client.getReturnRpcResponse(),0,0
7574,org.apache.hadoop.ipc.ProtobufRpcEngine.getReturnMessageCallback(),0,0
7575,org.apache.hadoop.security.UserGroupInformation.reattachMetrics(),0,1
7576,org.apache.hadoop.security.UserGroupInformation.UgiMetrics.reattach(),0,1
7577,org.apache.hadoop.metrics2.source.JvmMetrics.reattach(),0,1
7578,org.apache.hadoop.security.Credentials.readProto(),0,3
7579,org.apache.hadoop.ipc.Client.getAsyncCallCount(),0,1
7580,org.apache.hadoop.security.KDiag.validateShortName(),0,4
7581,org.apache.hadoop.fs.FsShell.getHelp(),0,2
7582,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.addDateHeader(),0,2
7583,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.addHeader(),0,2
7584,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.addIntHeader(),0,2
7585,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.containsHeader(),0,2
7586,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.setDateHeader(),0,2
7587,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.setHeader(),0,2
7588,org.apache.hadoop.security.http.XFrameOptionsFilter.XFrameOptionsResponseWrapper.setIntHeader(),0,2
7589,org.apache.hadoop.conf.Configuration.getPropsWithPrefix(),1,3
7590,org.apache.hadoop.security.http.XFrameOptionsFilter.destroy(),0,1
7591,org.apache.hadoop.security.http.XFrameOptionsFilter.doFilter(),0,1
7592,org.apache.hadoop.security.http.XFrameOptionsFilter.getFilterParams(),0,1
7593,org.apache.hadoop.security.http.XFrameOptionsFilter.init(),0,2
7594,org.apache.hadoop.crypto.key.JavaKeyStoreProvider.needsPassword(),1,1
7595,org.apache.hadoop.crypto.key.JavaKeyStoreProvider.noPasswordError(),1,1
7596,org.apache.hadoop.crypto.key.JavaKeyStoreProvider.noPasswordWarning(),1,1
7597,org.apache.hadoop.crypto.key.KeyProvider.needsPassword(),0,1
7598,org.apache.hadoop.crypto.key.KeyProvider.noPasswordError(),0,1
7599,org.apache.hadoop.crypto.key.KeyProvider.noPasswordWarning(),0,1
7600,org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getConf(),0,1
7601,org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.needsPassword(),1,1
7602,org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.noPasswordError(),1,1
7603,org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.noPasswordWarning(),1,1
7604,org.apache.hadoop.security.alias.CredentialProvider.needsPassword(),0,1
7605,org.apache.hadoop.security.alias.CredentialProvider.noPasswordError(),0,1
7606,org.apache.hadoop.security.alias.CredentialProvider.noPasswordWarning(),0,1
7607,org.apache.hadoop.fs.FileSystem.getGlobalStorageStatistics(),0,1
7608,org.apache.hadoop.fs.FileSystem.getStorageStatistics(),0,1
7609,org.apache.hadoop.fs.GlobalStorageStatistics.get(),0,2
7610,org.apache.hadoop.fs.GlobalStorageStatistics.iterator(),0,2
7611,org.apache.hadoop.fs.GlobalStorageStatistics.put(),0,4
7612,org.apache.hadoop.fs.EmptyStorageStatistics.getLong(),0,1
7613,org.apache.hadoop.fs.EmptyStorageStatistics.getLongStatistics(),0,1
7614,org.apache.hadoop.fs.EmptyStorageStatistics.isTracked(),0,1
7615,org.apache.hadoop.fs.FileSystemStorageStatistics.getLong(),0,1
7616,org.apache.hadoop.fs.FileSystemStorageStatistics.getLongStatistics(),0,1
7617,org.apache.hadoop.fs.FileSystemStorageStatistics.isTracked(),0,3
7618,org.apache.hadoop.fs.StorageStatistics.getLong(),0,0
7619,org.apache.hadoop.fs.StorageStatistics.getLongStatistics(),0,0
7620,org.apache.hadoop.fs.StorageStatistics.getName(),0,1
7621,org.apache.hadoop.fs.StorageStatistics.isTracked(),0,0
7622,org.apache.hadoop.fs.UnionStorageStatistics.getLong(),0,3
7623,org.apache.hadoop.fs.UnionStorageStatistics.getLongStatistics(),0,1
7624,org.apache.hadoop.fs.UnionStorageStatistics.isTracked(),0,3
7625,org.apache.hadoop.fs.StorageStatistics.LongStatistic.getName(),0,1
7626,org.apache.hadoop.fs.StorageStatistics.LongStatistic.getValue(),0,1
7627,org.apache.hadoop.fs.GlobalStorageStatistics.StorageStatisticsProvider.provide(),0,0
7628,org.apache.hadoop.metrics2.MetricStringBuilder.add(),0,1
7629,org.apache.hadoop.metrics2.MetricStringBuilder.addCounter(),0,1
7630,org.apache.hadoop.metrics2.MetricStringBuilder.addGauge(),0,1
7631,org.apache.hadoop.metrics2.MetricStringBuilder.parent(),0,1
7632,org.apache.hadoop.metrics2.MetricStringBuilder.setContext(),0,1
7633,org.apache.hadoop.metrics2.MetricStringBuilder.tag(),0,1
7634,org.apache.hadoop.metrics2.MetricStringBuilder.toString(),0,1
7635,org.apache.hadoop.metrics2.MetricStringBuilder.tuple(),0,1
7636,org.apache.hadoop.fs.FSDataInputStream.toString(),0,1
7637,org.apache.hadoop.io.retry.FailoverProxyProvider.ProxyInfo.getString(),0,1
7638,org.apache.hadoop.io.retry.FailoverProxyProvider.ProxyInfo.toString(),0,1
7639,org.apache.hadoop.net.NetworkTopology.getDistanceByPath(),0,5
7640,org.apache.hadoop.net.NodeBase.getPathComponents(),0,1
7641,org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier.toStringStable(),0,1
7642,org.apache.hadoop.security.ProviderUtils.locatePassword(),0,5
7643,org.apache.hadoop.security.ProviderUtils.noPasswordError(),0,1
7644,org.apache.hadoop.security.ProviderUtils.noPasswordWarning(),0,1
7645,org.apache.hadoop.util.HostsFileReader.getHostDetails(),1,1
7646,org.apache.hadoop.util.concurrent.AsyncGet.Util.asyncGetTimeout2WaitTimeout(),0,0
7647,org.apache.hadoop.ipc.Client.getAsyncRpcResponse(),0,1
7648,org.apache.hadoop.ipc.Client.Call.toString(),0,1
7649,org.apache.hadoop.util.concurrent.AsyncGet.get(),0,0
7650,org.apache.hadoop.util.concurrent.AsyncGetFuture.get(),0,1
7651,org.apache.hadoop.util.concurrent.AsyncGetFuture.isDone(),0,1
7652,org.apache.hadoop.ipc.ProtobufRpcEngine.getAsyncReturnMessage(),0,1
7653,org.apache.hadoop.crypto.key.KeyShell.getCommandUsage(),0,1
7654,org.apache.hadoop.crypto.key.KeyShell.init(),0,27
7655,org.apache.hadoop.security.alias.CredentialShell.getCommandUsage(),0,1
7656,org.apache.hadoop.tools.CommandShell.printShellUsage(),0,2
7657,org.apache.hadoop.metrics2.sink.RollingFileSystemSink.getRollInterval(),0,16
7658,org.apache.hadoop.metrics2.sink.RollingFileSystemSink.setInitialFlushTime(),0,3
7659,org.apache.hadoop.metrics2.sink.RollingFileSystemSink.updateFlushTime(),0,1
7660,org.apache.hadoop.io.erasurecode.ErasureCoderOptions.allowChangeInputs(),0,1
7661,org.apache.hadoop.io.erasurecode.ErasureCoderOptions.allowVerboseDump(),0,1
7662,org.apache.hadoop.io.erasurecode.ErasureCoderOptions.getNumAllUnits(),0,1
7663,org.apache.hadoop.io.erasurecode.ErasureCoderOptions.getNumDataUnits(),0,1
7664,org.apache.hadoop.io.erasurecode.ErasureCoderOptions.getNumParityUnits(),0,1
7665,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.allowChangeInputs(),0,1
7666,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.allowVerboseDump(),0,1
7667,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.doDecode(),0,0
7668,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.getNumAllUnits(),0,1
7669,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.getNumDataUnits(),0,1
7670,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.getNumParityUnits(),0,1
7671,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.preferDirectBuffer(),0,1
7672,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureDecoder.release(),0,1
7673,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.allowChangeInputs(),0,1
7674,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.allowVerboseDump(),0,1
7675,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.doEncode(),0,0
7676,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.getNumAllUnits(),0,1
7677,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.getNumDataUnits(),0,1
7678,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.getNumParityUnits(),0,1
7679,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.preferDirectBuffer(),0,1
7680,org.apache.hadoop.io.erasurecode.rawcoder.RawErasureEncoder.release(),0,1
7681,org.apache.hadoop.io.erasurecode.rawcoder.ByteArrayEncodingState.checkBuffers(),0,4
7682,org.apache.hadoop.io.erasurecode.rawcoder.ByteBufferEncodingState.checkBuffers(),0,5
7683,org.apache.hadoop.io.erasurecode.rawcoder.ByteBufferEncodingState.convertToByteArrayState(),0,3
7684,org.apache.hadoop.io.erasurecode.rawcoder.ByteArrayDecodingState.checkInputBuffers(),0,5
7685,org.apache.hadoop.io.erasurecode.rawcoder.ByteArrayDecodingState.checkOutputBuffers(),0,4
7686,org.apache.hadoop.io.erasurecode.rawcoder.ByteBufferDecodingState.checkInputBuffers(),0,6
7687,org.apache.hadoop.io.erasurecode.rawcoder.ByteBufferDecodingState.checkOutputBuffers(),0,5
7688,org.apache.hadoop.io.erasurecode.rawcoder.ByteBufferDecodingState.convertToByteArrayState(),0,4
7689,org.apache.hadoop.io.erasurecode.rawcoder.DecodingState.checkParameters(),0,4
7690,org.apache.hadoop.io.erasurecode.rawcoder.EncodingState.checkParameters(),0,3
7691,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.cloneAsDirectByteBuffer(),0,2
7692,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.findFirstValidInput(),0,3
7693,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.getEmptyChunk(),0,2
7694,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.getNullIndexes(),0,3
7695,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.getValidIndexes(),0,3
7696,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.resetBuffer(),0,1
7697,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.resetOutputBuffers(),0,2
7698,org.apache.hadoop.io.erasurecode.rawcoder.CoderUtil.toBuffers(),1,4
7699,org.apache.hadoop.io.erasurecode.CodecUtil.createRawDecoder(),0,1
7700,org.apache.hadoop.io.erasurecode.CodecUtil.createRawEncoder(),0,1
7701,org.apache.hadoop.log.LogLevel.isValidProtocol(),0,1
7702,org.apache.hadoop.log.LogLevel.CLI.parseArguments(),0,8
7703,org.apache.hadoop.log.LogLevel.CLI.run(),0,2
7704,org.apache.hadoop.ipc.DecayRpcScheduler.getTotalRawCallVolume(),0,1
7705,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncCallQueue.addCall(),0,2
7706,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncCallQueue.checkCalls(),0,4
7707,org.apache.hadoop.util.concurrent.AsyncGet.isDone(),0,0
7708,org.apache.hadoop.io.retry.AsyncCallHandler.getAsyncReturn(),0,2
7709,org.apache.hadoop.io.retry.AsyncCallHandler.hasSuccessfulCall(),0,1
7710,org.apache.hadoop.io.retry.AsyncCallHandler.newAsyncCall(),0,1
7711,org.apache.hadoop.io.retry.AsyncCallHandler.setLowerLayerAsyncReturn(),0,1
7712,org.apache.hadoop.io.retry.CallReturn.getReturnValue(),0,2
7713,org.apache.hadoop.io.retry.CallReturn.getState(),0,1
7714,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncCall.invoke(),0,4
7715,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncCall.isDone(),0,7
7716,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.invoke(),0,1
7717,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.invokeMethod(),0,2
7718,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.invokeOnce(),0,6
7719,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.toString(),0,2
7720,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncValue.isDone(),0,1
7721,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncValue.set(),0,1
7722,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncValue.waitAsyncValue(),0,3
7723,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.isEmpty(),0,1
7724,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.offer(),0,1
7725,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.poll(),0,0
7726,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.size(),0,0
7727,org.apache.hadoop.io.retry.RetryInvocationHandler.Counters.isZeros(),0,1
7728,org.apache.hadoop.util.concurrent.AsyncGet.Util.wait(),0,3
7729,org.apache.hadoop.metrics2.lib.DefaultMetricsSystem.removeSource(),0,1
7730,org.apache.hadoop.metrics2.lib.DefaultMetricsSystem.removeSourceName(),0,1
7731,org.apache.hadoop.security.token.DtFileOperations.aliasTokenFile(),0,3
7732,org.apache.hadoop.crypto.key.KeyProviderDelegationTokenExtension.DelegationTokenExtension.cancelDelegationToken(),0,0
7733,org.apache.hadoop.crypto.key.KeyProviderDelegationTokenExtension.DelegationTokenExtension.renewDelegationToken(),0,0
7734,org.apache.hadoop.crypto.key.kms.KMSClientProvider.cancelDelegationToken(),0,3
7735,org.apache.hadoop.crypto.key.kms.KMSClientProvider.renewDelegationToken(),0,3
7736,org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider.cancelDelegationToken(),0,1
7737,org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider.renewDelegationToken(),0,1
7738,org.apache.hadoop.crypto.key.kms.KMSClientProvider.KMSTokenRenewer.cancel(),1,4
7739,org.apache.hadoop.crypto.key.kms.KMSClientProvider.KMSTokenRenewer.handleKind(),0,1
7740,org.apache.hadoop.crypto.key.kms.KMSClientProvider.KMSTokenRenewer.isManaged(),0,1
7741,org.apache.hadoop.crypto.key.kms.KMSClientProvider.KMSTokenRenewer.renew(),1,4
7742,org.apache.hadoop.util.KMSUtil.createKeyProvider(),0,2
7743,org.apache.hadoop.fs.shell.PrintableString.toString(),0,1
7744,org.apache.hadoop.security.LdapGroupsMapping.getGroupNames(),0,3
7745,org.apache.hadoop.security.LdapGroupsMapping.goUpGroupHierarchy(),0,4
7746,org.apache.hadoop.fs.FileUtil.fullyDeleteOnExit(),0,4
7747,org.apache.hadoop.fs.GetSpaceUsed.Builder.getJitter(),0,3
7748,org.apache.hadoop.fs.GetSpaceUsed.Builder.setJitter(),0,1
7749,org.apache.hadoop.io.erasurecode.codec.HHXORErasureCodec.createDecoder(),0,1
7750,org.apache.hadoop.io.erasurecode.codec.HHXORErasureCodec.createEncoder(),0,1
7751,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.checkEmpty(),0,2
7752,org.apache.hadoop.io.retry.AsyncCallHandler.ConcurrentQueue.iterator(),0,1
7753,org.apache.hadoop.io.retry.AsyncCallHandler.getGracePeriod(),0,1
7754,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.getCallId(),0,1
7755,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.getCounters(),0,1
7756,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.getWaitTime(),0,2
7757,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.processRetryInfo(),0,2
7758,org.apache.hadoop.io.retry.RetryInvocationHandler.Call.processWaitTimeAndRetryInfo(),0,4
7759,org.apache.hadoop.io.retry.AsyncCallHandler.AsyncCall.processWaitTimeAndRetryInfo(),0,2
7760,org.apache.hadoop.security.Groups.getBackgroundRefreshException(),0,1
7761,org.apache.hadoop.security.Groups.getBackgroundRefreshQueued(),0,1
7762,org.apache.hadoop.security.Groups.getBackgroundRefreshRunning(),0,1
7763,org.apache.hadoop.security.Groups.getBackgroundRefreshSuccess(),0,1
7764,org.apache.hadoop.fs.FileSystemStorageStatistics.getScheme(),0,1
7765,org.apache.hadoop.fs.StorageStatistics.getScheme(),0,1
7766,org.apache.hadoop.metrics2.lib.MutableQuantiles.stop(),0,2
7767,org.apache.hadoop.fs.GlobalStorageStatistics.reset(),0,2
7768,org.apache.hadoop.fs.EmptyStorageStatistics.reset(),0,1
7769,org.apache.hadoop.fs.FileSystemStorageStatistics.reset(),0,1
7770,org.apache.hadoop.fs.StorageStatistics.reset(),0,0
7771,org.apache.hadoop.fs.UnionStorageStatistics.reset(),0,2
7772,org.apache.hadoop.http.HttpServer2.Builder.configureXFrame(),0,1
7773,org.apache.hadoop.http.HttpServer2.Builder.setXFrameOption(),0,1
7774,org.apache.hadoop.util.BasicDiskValidator.checkStatus(),0,1
7775,org.apache.hadoop.util.DiskValidator.checkStatus(),0,0
7776,org.apache.hadoop.util.DiskValidatorFactory.getInstance(),0,4
7777,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.getStoragePolicy(),0,1
7778,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.setStoragePolicy(),0,1
7779,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.unsetStoragePolicy(),0,1
7780,org.apache.hadoop.fs.viewfs.ViewFileSystem.getAllStoragePolicies(),0,3
7781,org.apache.hadoop.fs.viewfs.ViewFileSystem.getStoragePolicy(),0,1
7782,org.apache.hadoop.fs.viewfs.ViewFileSystem.setStoragePolicy(),0,1
7783,org.apache.hadoop.fs.viewfs.ViewFileSystem.unsetStoragePolicy(),0,1
7784,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.getAllStoragePolicies(),0,3
7785,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.getStoragePolicy(),0,1
7786,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.setStoragePolicy(),0,1
7787,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.unsetStoragePolicy(),0,1
7788,org.apache.hadoop.security.token.Token.PrivateToken.equals(),0,4
7789,org.apache.hadoop.security.token.Token.PrivateToken.getPublicService(),0,0
7790,org.apache.hadoop.security.token.Token.PrivateToken.hashCode(),0,1
7791,org.apache.hadoop.io.erasurecode.rawcoder.ByteArrayEncodingState.convertToByteBufferState(),0,3
7792,org.apache.hadoop.io.erasurecode.rawcoder.ByteArrayDecodingState.convertToByteBufferState(),0,3
7793,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawErasureCoderFactory.createDecoder(),0,1
7794,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawErasureCoderFactory.createEncoder(),0,1
7795,org.apache.hadoop.io.erasurecode.rawcoder.AbstractNativeRawDecoder.doDecode(),0,2
7796,org.apache.hadoop.io.erasurecode.rawcoder.AbstractNativeRawDecoder.performDecodeImpl(),0,0
7797,org.apache.hadoop.io.erasurecode.rawcoder.AbstractNativeRawEncoder.doEncode(),0,2
7798,org.apache.hadoop.io.erasurecode.rawcoder.AbstractNativeRawEncoder.performEncodeImpl(),0,0
7799,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawDecoder.performDecodeImpl(),0,1
7800,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawDecoder.release(),0,1
7801,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawEncoder.performEncodeImpl(),0,1
7802,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawEncoder.release(),0,1
7803,org.apache.hadoop.security.UserGroupInformation.copySubjectAndUgi(),0,0
7804,org.apache.hadoop.util.Shell.bashQuote(),0,1
7805,org.apache.hadoop.ipc.ResponseBuffer.capacity(),0,1
7806,org.apache.hadoop.ipc.ResponseBuffer.ensureCapacity(),0,2
7807,org.apache.hadoop.ipc.ResponseBuffer.reset(),0,1
7808,org.apache.hadoop.ipc.ResponseBuffer.setCapacity(),0,1
7809,org.apache.hadoop.ipc.ResponseBuffer.toByteArray(),0,1
7810,org.apache.hadoop.ipc.ResponseBuffer.writeTo(),0,1
7811,org.apache.hadoop.ipc.Server.Connection.getMessage(),0,2
7812,org.apache.hadoop.ipc.RpcWritable.Buffer.getValue(),0,1
7813,org.apache.hadoop.ipc.RpcWritable.Buffer.newInstance(),0,3
7814,org.apache.hadoop.ipc.RpcWritable.Buffer.readFrom(),0,1
7815,org.apache.hadoop.ipc.RpcWritable.Buffer.remaining(),0,1
7816,org.apache.hadoop.ipc.RpcWritable.Buffer.wrap(),0,1
7817,org.apache.hadoop.ipc.RpcWritable.Buffer.writeTo(),0,1
7818,org.apache.hadoop.ipc.RpcWritable.readFields(),0,1
7819,org.apache.hadoop.ipc.RpcWritable.readFrom(),0,0
7820,org.apache.hadoop.ipc.RpcWritable.wrap(),0,4
7821,org.apache.hadoop.ipc.RpcWritable.write(),0,1
7822,org.apache.hadoop.ipc.RpcWritable.writeTo(),0,0
7823,org.apache.hadoop.ipc.RpcWritable.ProtobufWrapper.readFrom(),0,1
7824,org.apache.hadoop.ipc.RpcWritable.ProtobufWrapper.writeTo(),0,1
7825,org.apache.hadoop.ipc.RpcWritable.WritableWrapper.readFrom(),0,1
7826,org.apache.hadoop.ipc.RpcWritable.WritableWrapper.writeTo(),0,1
7827,org.apache.hadoop.ha.ActiveStandbyElector.connectToZooKeeper(),0,2
7828,org.apache.hadoop.ha.ActiveStandbyElector.createZooKeeper(),0,1
7829,org.apache.hadoop.security.UserGroupInformation.getGroups(),0,3
7830,org.apache.hadoop.util.AutoCloseableLock.acquire(),0,1
7831,org.apache.hadoop.util.AutoCloseableLock.close(),0,1
7832,org.apache.hadoop.util.AutoCloseableLock.isLocked(),0,2
7833,org.apache.hadoop.util.AutoCloseableLock.release(),0,1
7834,org.apache.hadoop.util.AutoCloseableLock.tryLock(),0,1
7835,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawDecoder.preferDirectBuffer(),0,1
7836,org.apache.hadoop.io.erasurecode.rawcoder.NativeRSRawEncoder.preferDirectBuffer(),0,1
7837,org.apache.hadoop.fs.FileUtil.getJarsInDirectory(),0,6
7838,org.apache.hadoop.ipc.ProtobufRpcEngine.RpcProtobufRequest.getRequestHeader(),0,2
7839,org.apache.hadoop.ipc.ProtobufRpcEngine.RpcProtobufRequest.toString(),0,2
7840,org.apache.hadoop.jmx.JMXJsonServlet.doTrace(),0,1
7841,org.apache.hadoop.conf.ConfigRedactor.redact(),0,2
7842,org.apache.hadoop.util.HostsFileReader.readFileToMap(),0,1
7843,org.apache.hadoop.util.HostsFileReader.readFileToMapWithFileInputStream(),0,3
7844,org.apache.hadoop.util.HostsFileReader.readFirstTagValue(),0,2
7845,org.apache.hadoop.util.HostsFileReader.readXmlFileToMapWithFileInputStream(),0,6
7846,org.apache.hadoop.security.ssl.SslSelectChannelConnectorSecure.createSSLEngine(),0,0
7847,org.apache.hadoop.security.token.delegation.ZKDelegationTokenSecretManager.getTokenInfoFromMemory(),0,1
7848,org.apache.hadoop.fs.ContentSummary.Builder.snapshotDirectoryCount(),0,1
7849,org.apache.hadoop.fs.ContentSummary.Builder.snapshotFileCount(),0,1
7850,org.apache.hadoop.fs.ContentSummary.Builder.snapshotLength(),0,1
7851,org.apache.hadoop.fs.ContentSummary.Builder.snapshotSpaceConsumed(),0,1
7852,org.apache.hadoop.fs.ContentSummary.getSnapshotDirectoryCount(),0,1
7853,org.apache.hadoop.fs.ContentSummary.getSnapshotFileCount(),0,1
7854,org.apache.hadoop.fs.ContentSummary.getSnapshotLength(),0,1
7855,org.apache.hadoop.fs.ContentSummary.getSnapshotSpaceConsumed(),0,1
7856,org.apache.hadoop.ipc.Server.Call.doResponse(),0,1
7857,org.apache.hadoop.ipc.Server.Call.getHostAddress(),0,2
7858,org.apache.hadoop.ipc.Server.Call.getHostInetAddress(),0,1
7859,org.apache.hadoop.ipc.Server.Call.getRemoteUser(),0,1
7860,org.apache.hadoop.ipc.Server.Call.run(),0,1
7861,org.apache.hadoop.fs.permission.RawParser.getPermission(),0,1
7862,org.apache.hadoop.ipc.RpcWritable.Buffer.getByteBuffer(),0,1
7863,org.apache.hadoop.ipc.RpcWritable.ProtobufWrapper.getMessage(),0,1
7864,org.apache.hadoop.ipc.ProtobufRpcEngine.RpcProtobufRequest.writeTo(),0,2
7865,org.apache.hadoop.conf.Configuration.logDeprecation(),0,1
7866,org.apache.hadoop.fs.permission.FsCreateModes.applyUMask(),0,2
7867,org.apache.hadoop.fs.permission.FsCreateModes.create(),0,1
7868,org.apache.hadoop.fs.permission.FsCreateModes.equals(),0,4
7869,org.apache.hadoop.fs.permission.FsCreateModes.getMasked(),0,1
7870,org.apache.hadoop.fs.permission.FsCreateModes.getUnmasked(),0,1
